time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,3.62482913995658,-4.074641870142762,20.713621351372563,6.036578438252686,6.195834977580255,0.0,2.9422013207131807,-3.855372532702257,4.97671544865798,-0.1173861458459793,0.09329548283695158,0.0,446.9817050891895,448.41113728427973,448.6462292580317,448.9016156889955
3.4200000000000026,3.8029026584211474,-4.311279051725004,21.01449649864978,6.030017194466691,6.201973619443965,0.0,2.992851528827951,-4.03316413001789,5.051668606115057,-0.09682505583786141,0.11602407407283982,0.0,469.27147471529884,471.0409922526046,468.7653126881312,470.35055343446135
3.4800000000000026,3.9840638125033676,-4.55935006819822,21.322199164226657,6.024511956222433,6.209018618502554,0.0,3.0448910310601307,-4.236360369831367,5.203897945313418,-0.08317179304178039,0.1200632998140314,0.0,494.5935119292295,494.90177963892233,494.1719555969392,495.17129779084644
3.5400000000000027,4.1679055331498835,-4.818842719382141,21.635543949484116,6.019353800220966,6.216633099946794,0.0,3.0823374304885216,-4.413905783538241,5.240383060105675,-0.0922463874944885,0.13792621408033956,0.0,461.6724644151744,463.09382056077436,461.72133456152835,460.99886159810404
3.6000000000000028,4.353469664352554,-5.087689091617805,21.945781905855604,6.013997540208617,6.2247857008244125,0.0,3.1025151103985866,-4.548311220455154,5.101318168419459,-0.08390411374951702,0.1314308966595506,0.0,404.62016032566424,404.0538704014647,403.2760161883154,404.02148791497643
3.660000000000003,4.540446822585366,-5.3662595442196395,22.25327363695518,6.0096098272154705,6.232666350159596,0.0,3.1291765265145024,-4.737852503879578,5.147786782496015,-0.05742873322359438,0.13117029423424892,0.0,466.59903434254795,466.59362295519185,463.0108746928396,465.0853566271141
3.720000000000003,4.7287383945782,-5.655696340364042,22.561314703182042,6.0062659737553545,6.240381972234196,0.0,3.1464534766486194,-4.9105027338304135,5.1200786405999645,-0.052536009741203156,0.12287255725789638,0.0,442.53119751259544,441.862661071475,443.0992170530772,443.49923883419416
3.780000000000003,4.917986895693661,-5.956050770437766,22.869294185286442,6.003246976041883,6.248347987622722,0.0,3.1610086324178837,-5.101700342708321,5.145423698645878,-0.046212567525656,0.14748851356870563,0.0,458.98746694425955,460.95250333748146,460.37214104008814,460.87080792047493
3.840000000000003,5.107818451347659,-6.267000435951739,23.175385552453275,6.000577100145101,6.2573131963354705,0.0,3.16594929165827,-5.263800799758377,5.05780410367781,-0.04127299297214847,0.1530235291727282,0.0,423.74028337289434,424.2380742574491,423.73404878234214,424.1573410141592
3.900000000000003,5.297894362905706,-6.58898113302799,23.48038703386573,5.997775449160436,6.266666157894626,0.0,3.168907439471002,-5.469235374375997,5.108294917964696,-0.06066660877461864,0.1610563844221146,0.0,467.26499497629965,467.9125357726777,470.8377996978404,469.3334053473199
3.960000000000003,5.487913195497335,-6.922834007173403,23.78648413788872,5.994679386876427,6.276684016595162,0.0,3.1640939369301306,-5.659682004236358,5.094643855473902,-0.03782388840505693,0.17672087135346948,0.0,448.9017898804802,450.19746458489345,449.05439284927866,450.9021486652627
4.020000000000002,5.677442005867523,-7.268131630659491,24.091450973436302,5.992045545846697,0.0036488188954271195,0.0,3.152538082806344,-5.850690370589306,5.070705998534695,-0.06021928605092491,0.14646156082501455,0.0,449.14654293585215,446.71156605513994,446.9857166043046,445.1552203838045
4.080000000000001,5.866105620823302,-7.624046726083601,24.39179860434085,5.987901809319487,0.013137979798902855,0.0,3.135526830672297,-6.01381424924943,4.941179824740901,-0.09976670696234738,0.17481229592899658,0.0,409.3942914304497,411.93500750764207,414.14024739977276,410.64126470257423
4.14,6.053559985751763,-7.990538146151644,24.686536642378872,5.982793192346058,0.02354030045781208,0.0,3.112021514006802,-6.2032705509675345,4.8832011954484775,-0.06562630438732406,0.17032822624815083,0.0,435.66055904244485,435.31494418690835,434.6432750030572,437.4891291438553
4.199999999999998,6.239491612777094,-8.367669841999989,24.974979953449157,5.979433337603787,0.03335429342531704,0.0,3.084939092893045,-6.368501936216636,4.731945550193038,-0.04156963275212282,0.14451288094296835,0.0,405.16877998795707,402.8684140890308,401.9518719059324,404.1240089457524
4.259999999999997,6.423506556653616,-8.75610868700224,25.258412097176556,5.977258096268189,0.04206838872736007,0.0,3.048086165350249,-6.5799345623464935,4.715400624519793,-0.027317666608654496,0.14663961058113953,0.0,449.1911613149339,449.38309778402686,448.54662528844494,449.7021811689589
4.319999999999996,6.605104346245925,-9.157620307211126,25.54170103653364,5.975392456331537,0.05085042797312411,0.0,3.0043324556589384,-6.804194871718481,4.727014292380511,-0.03998156229848486,0.14581777499788767,0.0,459.01702372111833,458.97109969891983,459.8580659983556,458.85327717351674
4.379999999999995,6.784133149412714,-9.571374023380342,25.82148467875524,5.973038212635171,0.059453742405295884,0.0,2.962618147892666,-6.9882638331445905,4.5992939320912996,-0.03778948263007902,0.13803105891771786,0.0,413.5355511857438,412.86975392349365,413.4055551679797,413.5978177985556
4.439999999999993,6.960221008271967,-9.997828966992106,26.09837989772498,5.9704812348276874,0.06779686213647818,0.0,2.9061863383256137,-7.227354112022288,4.62978553087608,-0.05463005507022229,0.14101728225323495,0.0,465.9202723070523,466.1706803442192,466.88132788176347,465.56429623095903
4.499999999999992,7.13278391413329,-10.438629174010085,26.37664287165411,5.967401734923094,0.07684784594754479,0.0,2.8450914310894784,-7.466527599699782,4.644891084825287,-0.04542345428960002,0.1654996183060728,0.0,461.9483397904319,463.89522331503093,462.58935399640194,463.31232651473425
4.559999999999991,7.301781027545624,-10.892802772684112,26.652342981915314,5.9643449493530944,0.08693064973642173,0.0,2.787332352490236,-7.673300209565017,4.545026161326365,-0.06526974722396514,0.17270192632890924,0.0,426.0547562909377,426.6985173920186,427.0120467513652,425.3133174496661
4.6199999999999894,7.467315802309415,-11.358932377036894,26.92021577563857,5.960203629713309,0.09701312886865665,0.0,2.7297320795821087,-7.865213717494248,4.384233857706345,-0.0778384882893087,0.15656526981313473,0.0,405.5339766741099,404.111367576928,405.3927178325858,404.257259754214
4.679999999999988,7.629087308275542,-11.83726226481751,27.179981314231583,5.955525697393735,0.10693601008491083,0.0,2.661890527671482,-8.0799549135996,4.274386606471835,-0.07822070286953889,0.17885344384251675,0.0,421.6044388858644,423.5533975333088,423.18818526161317,423.1501036992144
4.739999999999987,7.7862561510161745,-12.329741613445652,27.43631454733581,5.950392830218146,0.1178621938667499,0.0,2.5761057880996954,-8.336759670746996,4.2691409871585915,-0.10717490807536426,0.18790963250860301,0.0,458.7995940879668,459.54903273797936,459.7049264063323,457.39813052741397
4.799999999999986,7.938141904145607,-12.83761942844172,27.691655801848235,5.944224092856505,0.12889148291180064,0.0,2.4857923596169798,-8.593355917585875,4.241294515698436,-0.09527388312139187,0.17406125294137811,0.0,454.0349119338818,452.9541122219097,453.26929224200444,454.21589908385846
4.859999999999984,8.084205455754955,-13.361611990575073,27.94668332140131,5.938403351158438,0.1394216977978191,0.0,2.3820733739509605,-8.873843072614354,4.258361812399756,-0.10073506084035894,0.17823872510268804,0.0,470.2344485676969,470.58578378516904,470.3928020514384,469.9621111865348
4.919999999999983,8.224630313748287,-13.900758458629834,28.197381462240116,5.932433344753768,0.15001462792684528,0.0,2.297976084018527,-9.098736670687767,4.098007207688039,-0.09713982530482806,0.17294036126140358,0.0,412.7995065259998,412.3642313018636,412.4882417936025,412.79633909165614
4.979999999999982,8.359481956410907,-14.454444974428768,28.44068784538212,5.927447603847087,0.16013307019021905,0.0,2.196283023678334,-9.358406934100717,4.011477113964692,-0.06411235987953677,0.15825894723616055,0.0,439.78736229044256,438.5967870215652,438.3620751547492,441.09243858899606
5.0399999999999805,8.488012356497793,-15.024033630109015,28.67903030919441,5.92331132263805,0.16986279457473774,0.0,2.0873271592210516,-9.62876266429427,3.9325206351831508,-0.0809444024746735,0.16899766261656668,0.0,443.48032161823636,444.3866643423427,444.1015974668649,442.71474448639367
